id,first_name,last_name,name,company,title,biography,linkedin_url,twitter_url,facebook_url,category_id,year
f4d681a3-7a38-4489-bef3-e20b95bdcf6f,Leo,Kapusta,Leo Kapusta,Hilton,"Senior Associate, Digital Accessibility",,,,,420b4dc7-586e-48c2-ab7c-6ece7cb4f208,2026
2d7c182f-459e-4bd7-8e3c-5b078212b5c7,David,Sloan,David Sloan,Vispero,Chief Accessibility Officer,,,,,420b4dc7-586e-48c2-ab7c-6ece7cb4f208,2026
8170704c-d794-4fdb-a1e4-4279f92c4236,Angel,Peterson,Angel Peterson,Penn State University Libraries,Production Specialist and Accessibility Coordinator,,https://www.linkedin.com/in/angelpeterson/,,,420b4dc7-586e-48c2-ab7c-6ece7cb4f208,2026
2a7d7216-664b-4bce-ae21-9bba4af1b772,Sam,Hobson,Sam Hobson,Intopia,Senior Digital Accessibility Consultant,,,,,420b4dc7-586e-48c2-ab7c-6ece7cb4f208,2026
f865c1e7-180c-4976-8799-992848658bd4,Alyssa,Williams,Alyssa Williams,Amplify,Product Design Manager,,,,,420b4dc7-586e-48c2-ab7c-6ece7cb4f208,2026
c4dc5390-5a15-4055-847d-1e497fd63aed,Patrick,Lane,Patrick Lane,Tech First SHIFT,Education Manager,,,,,420b4dc7-586e-48c2-ab7c-6ece7cb4f208,2026
c38fbbb7-fd88-4cae-93ee-51d9abfb8ed6,Megan,McGowan,Megan McGowan,McGraw Hill,Lead Accessibility Content Specialist,,,,,420b4dc7-586e-48c2-ab7c-6ece7cb4f208,2026
0c5989dd-3154-4504-9b82-3ac93d9d930a,Divya,Nagaraja,Divya Nagaraja,Workday,Senior Accessibility Product Manger,,https://www.linkedin.com/in/divya-nagaraja-6459508b/,,,420b4dc7-586e-48c2-ab7c-6ece7cb4f208,2026
1b27dd91-4f5d-4dd7-97f0-606cddbb9811,Leah,Simon,Leah Simon,Amplify,"Computation Layer Specialist, Accessibility Lead",,,,,420b4dc7-586e-48c2-ab7c-6ece7cb4f208,2026
43a26aed-90d1-4028-8afe-36e498c0c767,Brett,Lewis,Brett Lewis,Vispero,Director of Engineering,,,,,420b4dc7-586e-48c2-ab7c-6ece7cb4f208,2026
c230e36b-f614-4dbf-95af-2accd870e3ef,Bill,Bernstein,Bill Bernstein,Elsevier,Principal UX Designer,,,,,420b4dc7-586e-48c2-ab7c-6ece7cb4f208,2026
7429d6a8-1528-4af4-8ec0-fff624f2de94,Eudora,Struble,Eudora Struble,Wake Forest University,"Director, Technology Accessibility",,,,,420b4dc7-586e-48c2-ab7c-6ece7cb4f208,2026
91e2aa82-db5c-46a2-a667-84cd15452b7e,Nicholas,Cook,Nicholas Cook,Assistiv Labs,Software Engineer,,,,,420b4dc7-586e-48c2-ab7c-6ece7cb4f208,2026
6460c0ce-84a7-46da-b68d-765f72bd52ac,Melissa,Caruso,Melissa Caruso,Braille Institute,Certified Occupational Therapy Assistant,,,,,420b4dc7-586e-48c2-ab7c-6ece7cb4f208,2026
1204c6ad-4b92-4ff8-b984-05d9149fc610,Amy,Walldorf,Amy Walldorf,Allyant,Document Accessibility Consultant  -Government  |,,,,,420b4dc7-586e-48c2-ab7c-6ece7cb4f208,2026
bf98ddbb-b709-4bab-918d-2a8e4b2574b5,James,Likely,James Likely,Mayo Clinic,Senior Software Engineer,,,,,420b4dc7-586e-48c2-ab7c-6ece7cb4f208,2026
46aefaa5-9803-46bd-84c0-eb51efcce0fb,Mina,Lamarra,Mina Lamarra,Huntington Beach High School,"Student (class of 2026), Huntington Beach High School",,,,,420b4dc7-586e-48c2-ab7c-6ece7cb4f208,2026
01922869-86bc-4f69-a34c-8479f671237c,Marc,Bourget,Marc Bourget,Meta,"Product Manager, Assistive Tech",,,,,420b4dc7-586e-48c2-ab7c-6ece7cb4f208,2026
8f61d1c9-4472-481a-9174-8152405538a4,Gregg,Vanderheiden,Gregg Vanderheiden,Raising the Floor,"President,   Professor Emeritus",,,,,420b4dc7-586e-48c2-ab7c-6ece7cb4f208,2026
662fa5a9-79f3-4cce-b92d-8e629ec17d2f,Alex,Russomanno,Alex Russomanno,NewHaptics,Co-Founder / CEO,,,,,420b4dc7-586e-48c2-ab7c-6ece7cb4f208,2026
0ad2b454-78d0-4a27-a612-0853cf472b6d,Jay,Kolvoord,Jay Kolvoord,Strategies to Empower People (STEP),CEO,,,,,420b4dc7-586e-48c2-ab7c-6ece7cb4f208,2026
24924359-853c-47d4-8102-e97ccc14c356,Achi,Mishra,Achi Mishra,Northwestern University,PhD Student,,,,,420b4dc7-586e-48c2-ab7c-6ece7cb4f208,2026
de2c7265-28a6-4337-8b98-32f7e49a6c0e,Odesma,Dalrymple,Odesma Dalrymple,University of San Diego,Professor,,,,,420b4dc7-586e-48c2-ab7c-6ece7cb4f208,2026
ab5b4ac9-8426-4050-9167-af9622165b27,Bryan,Wolynski,Bryan Wolynski,Cleveland Sight Center,Chief of Vision Rehabilitation,,,,,420b4dc7-586e-48c2-ab7c-6ece7cb4f208,2026
22bb020c-d6b6-46cd-9572-0eba17d426f4,Kamran,Khan,Kamran Khan,"Natively Fluent, Inc.",President,,,,,420b4dc7-586e-48c2-ab7c-6ece7cb4f208,2026
3695966c-7b62-490b-817d-688a2dcb0489,Daniel,Sullivan,Daniel Sullivan,Allyant,Chief Revenue Officer,,,,,420b4dc7-586e-48c2-ab7c-6ece7cb4f208,2026
4ef1b1ab-bcd3-4a4e-bb13-28adb6dc8680,Michael,Harshbarger,Michael Harshbarger,"Deque Systems, Inc.",Senior Technical Accessibility Instructor,,,,,420b4dc7-586e-48c2-ab7c-6ece7cb4f208,2026
52ac63ee-1963-4d57-8226-20f2b280ff04,Eduardo,Meza Etienne,Eduardo Meza Etienne,Disability:IN DC Metro,Chief Accessibility Officer,,,,,420b4dc7-586e-48c2-ab7c-6ece7cb4f208,2026
0d82dc41-9aad-4b21-9aa1-f526d2954377,Alysha,Hiller,Alysha Hiller,"National Library Service for the Blind and Print Disabled, Library of Congress",Assistive Technology Specialist,,,,,420b4dc7-586e-48c2-ab7c-6ece7cb4f208,2026
723b1cf3-5343-4821-9f5d-d29a74bb82fa,Julie,Zaclis Antao,Julie Zaclis Antao,Information Technology Industry Council (ITI),Manager of Policy Analysis,,,,,420b4dc7-586e-48c2-ab7c-6ece7cb4f208,2026
4b12482a-b2b5-4a38-85ab-d22d6c1bc61b,Daniel,Norman,Daniel Norman,Google,Software Engineer,,,,,420b4dc7-586e-48c2-ab7c-6ece7cb4f208,2026
281a45ab-f43a-4b5b-8051-bf80302dcb1f,Masaki,Matsuo,Masaki Matsuo,Tsukuba University of Technology,Assistant Professor,,,,,420b4dc7-586e-48c2-ab7c-6ece7cb4f208,2026
a578bcda-8fa6-4d1e-8acd-77f57d9a0d8d,Anna,Dresner,Anna Dresner,"National Library Service for the Blind and Print Disabled, Library of Congress",Assistive Technology Specialist,,,,,420b4dc7-586e-48c2-ab7c-6ece7cb4f208,2026
c276a81e-82f0-4f22-b57e-58c05406e039,Ed,Summers,Ed Summers,GitHub,Head of Accessibility,,,,,420b4dc7-586e-48c2-ab7c-6ece7cb4f208,2026
c39fdf58-3287-4f95-a97f-29567a84e543,Yuko,Taniguchi,Yuko Taniguchi,Sony Group Corporation,Dr.,,,,,420b4dc7-586e-48c2-ab7c-6ece7cb4f208,2026
dcb5b0d4-1c32-4d58-9f0a-4aeeab05e9d7,Gus,Shitama,Gus Shitama,"Apple, Inc",Marketing Program Manager,,,,,420b4dc7-586e-48c2-ab7c-6ece7cb4f208,2026
fd53ab65-ec21-4392-8792-9bbe9ded567a,Emily,Mathias,Emily Mathias,Deque,Strategic Consulting,,,,,420b4dc7-586e-48c2-ab7c-6ece7cb4f208,2026
c8e0283b-448b-41a3-9e5a-413fabb9cf6e,Taliesin,Smith,Taliesin Smith,"PhET Interactive Simulations, University of Colorado",Inclusive Design Researcher,"Taliesin Smith has a master’s degree in Inclusive Design from OCAD University, Toronto, Canada (2016), and a background in linguistics and web accessibility. Her research into non-visual access to PhET’s highly interactive simulations has led to diverse input possibilities through an innovative Parallel DOM architecture (Smith et al, 2018), and a generalizable description design framework (Smith & Moore, 2020) that supports description design for two auditory description features. The Interactive Description feature makes sims accessible to screen reader users, and the Voicing feature delivers descriptions natively through the web browser with simple options to customize how much learners hear.
",https://www.linkedin.com/in/taliesin-l-smith-0a28161a/,,,420b4dc7-586e-48c2-ab7c-6ece7cb4f208,2026
95cad771-4def-4197-a8bd-ae8e8c308e86,Kristine,Morich,Kristine Morich,Nike,Accessories Product Designer,,,,,420b4dc7-586e-48c2-ab7c-6ece7cb4f208,2026
3e82a187-db41-4e60-906d-f41d01ec55f2,Raja,Kushalnagar,Raja Kushalnagar,Gallaudet University,"Director, Artificial Intelligence, Accessibility and Sign Languages Center (AIASL)",,,,,420b4dc7-586e-48c2-ab7c-6ece7cb4f208,2026
6a3675b8-81fd-48e5-84ab-0a0f3de4c39d,Mark,Fitzgerald,Mark Fitzgerald,Khan Academy,Senior Software Engineer,,,,,420b4dc7-586e-48c2-ab7c-6ece7cb4f208,2026
1954dfc2-9ace-4259-ba48-98f09e6a0098,Vijayshree,Vethantham,Vijayshree Vethantham,Continual Engine US LLC,"Senior Vice President, Growth & Strategy",,,,,420b4dc7-586e-48c2-ab7c-6ece7cb4f208,2026
2145f89e-8e45-4cdb-8d6a-d09f07945368,Daranpop,Nantaru,Daranpop Nantaru,TAB,Executive member,,,,,420b4dc7-586e-48c2-ab7c-6ece7cb4f208,2026
d0667207-d8ed-40ae-bf3a-a762d33c970a,Kavana,Ramesh,Kavana Ramesh,Lululemon,Accessibility Researcher - Senior UXR,,,,,420b4dc7-586e-48c2-ab7c-6ece7cb4f208,2026
ad0d833e-4603-4326-a9d1-0005c1d5b947,Josh,Miele,Josh Miele,Amazon Lab 126,Amazon Design Scholar,,,,,420b4dc7-586e-48c2-ab7c-6ece7cb4f208,2026
90f0c080-a894-442d-8011-c26233afbb44,Joe,Merino,Joe Merino,Gallaudet University,Graduate Researcher,,,,,420b4dc7-586e-48c2-ab7c-6ece7cb4f208,2026
cb9746d0-7c28-433e-b692-d041380fdedc,Michael,Zuberbier,Michael Zuberbier,Microsoft,Content Creation Senior PM,,,,,420b4dc7-586e-48c2-ab7c-6ece7cb4f208,2026
be0a953d-2f37-45e9-9ce8-ffe4fc7b34cc,Catherine,Sherry,Catherine Sherry,Onward Accessibility,Director of Staffing,,,,,420b4dc7-586e-48c2-ab7c-6ece7cb4f208,2026
0f9cb2b5-ab0d-4698-89bf-732d4e0f3e74,Hanna,Ju,Hanna Ju,LG Electronics,Specialist,,,,,420b4dc7-586e-48c2-ab7c-6ece7cb4f208,2026
c2cf2715-08dd-44e4-b5c2-6b43d70bfe32,Michael,Blume,Michael Blume,Workday,Accessibility Product Manager,,https://www.linkedin.com/in/michael-blume-165b01b9/details/experience/edit/forms/2204377503,,,420b4dc7-586e-48c2-ab7c-6ece7cb4f208,2026
560d9388-a479-4c7a-8ee1-42adbac2e969,Danielle,Montour,Danielle Montour,Be My Eyes,Community Manager,,,,,420b4dc7-586e-48c2-ab7c-6ece7cb4f208,2026
0efe2daa-ccf6-4e68-88f0-25d5c7ae1926,Sera,Park,Sera Park,LG Electronics,LG Electronics Accessibility: Inclusive Design through Education & Community,,,,,420b4dc7-586e-48c2-ab7c-6ece7cb4f208,2026
f82119d6-7088-4ebc-9f1f-66ef4e761e2d,Rachel,Ramos,Rachel Ramos,HumanWare,Blindness Products Specialist,,,,,420b4dc7-586e-48c2-ab7c-6ece7cb4f208,2026
2f556b92-6d3f-46ea-8ee7-ae3e34339590,Mike,Barton,Mike Barton,AudioEye,"VP, Communication",,,,,420b4dc7-586e-48c2-ab7c-6ece7cb4f208,2026
fad90b7e-2c13-4d5e-829c-1ca84c4be4fd,Noah,Malone,Noah Malone,Nike,,,,,,420b4dc7-586e-48c2-ab7c-6ece7cb4f208,2026
9d37b85d-7126-4ebf-b48e-03f4cb6a608e,Lisa,Zhou,Lisa Zhou,Amazon,Sr. Product Manager,,,,,420b4dc7-586e-48c2-ab7c-6ece7cb4f208,2026
af02a5bf-2760-4963-9613-33c55878637e,Brett,Oppegaard,Brett Oppegaard,University of Hawai‘i at Mānoa,Professor,,,,,420b4dc7-586e-48c2-ab7c-6ece7cb4f208,2026
9c7d0dfe-e3d6-4936-a06b-7b740afb9ce9,Karen,Hawkins,Karen Hawkins,Level Access,Principal of Accessible Design,,www.linkedin.com/in/karen-hawkins-cpacc,,,420b4dc7-586e-48c2-ab7c-6ece7cb4f208,2026
55d3dad6-a01d-40b3-b737-7dba2b43fc10,Ellie,Maji,Ellie Maji,Colorado Governor's Office,Remediation Support Specialist,Ellie Maji uses manual and automated testing techniques to ensure that documents comply with current accessibility standards while making significant contributions to shared document accessibility knowledge by engaging in collaborative work within the Colorado Governor's Office.,,,,420b4dc7-586e-48c2-ab7c-6ece7cb4f208,2026
c8148839-3bd8-4513-a1d2-2f588aa5ecb3,Tina,Morrow,Tina Morrow,Colorado Governor's Office,Accessible Programs Manager,Tina Morrow is responsible for developing and implementing a strategy to address current digital accessibility issues and ensuring that accessibility is integrated into all future digital resources for the Colorado Governor’s Office,https://www.linkedin.com/in/tina-morrow-a87a32b6/,,,420b4dc7-586e-48c2-ab7c-6ece7cb4f208,2026
265964ca-1d76-4103-bb9b-28706d031e75,Jack,Mitchell,Jack Mitchell,Industries of the Blind,Certified Orientation & Mobility Specialist,,,,,420b4dc7-586e-48c2-ab7c-6ece7cb4f208,2026
87a983c5-23d7-40b0-9e35-a63616f4fb83,Jen,Hickey,Jen Hickey,Applied Social Media Lab at Harvard University,Senior Engineer,,,,,420b4dc7-586e-48c2-ab7c-6ece7cb4f208,2026
1e126694-ace9-46e7-88b9-03f56068372d,Sabine,Braun,Sabine Braun,University of Surrey,"Professor of Translation Studies, Director of the Centre for Translation Studies",,,,,420b4dc7-586e-48c2-ab7c-6ece7cb4f208,2026
af5de429-8079-4f5b-8006-26a2f60e3e7e,Mikael,Vikman Sunna,Mikael Vikman Sunna,Index Braille AB,CEO,,,,,420b4dc7-586e-48c2-ab7c-6ece7cb4f208,2026
125d009d-dde5-4d3e-8411-750ec8d46952,Anat,Caspi,Anat Caspi,Taskar Center for Accessible Technology - University  of Washington,Director,,,,,420b4dc7-586e-48c2-ab7c-6ece7cb4f208,2026
d6d60d3f-25ba-4191-af84-bcce229c7890,Jessie,Green,Jessie Green,The Ohio State University Nisonger Center,Research Assistant Professor,,,,,420b4dc7-586e-48c2-ab7c-6ece7cb4f208,2026
f89d201f-1b7f-47db-9958-406a1f7c44ec,Oystein,Moseng,Oystein Moseng,Highcharts,CPO,,,,,420b4dc7-586e-48c2-ab7c-6ece7cb4f208,2026
0dbc9ef2-ba3e-4ae9-8715-25dcbcbc5f66,Klaus,Hoeckner,Klaus Hoeckner,Access Austria/HGBS,,"Klaus Höckner is CEO of the Hilfsgemeinschaft der Blinden und Sehschwachen/Access Austria , based in Vienna. With more than 7000 members and about 70 employees it is the leading privately funded organisation helping visually impaired persons in Austria, existing since 1935. He was a member of the board of the Austrian Disablity Forum – the Austrian umbrella for organisations for persons with disabilities, representing more the 80 organisations with 1,4 million me60mbers,  in IAAPs Global Leadership Council and in several conference boards (ICCHP, AAATE). He works together with Access Israel and Zero Project, acting as an Ambassador in this world wide-initiative. Klaus has an ICT background, working for nearly 20 years in ICT and standardisation in the context of european (i.e. in the European Disability Forum EDF) and inter/national level (CEN, CENELEC/ISO/ITU). From 2018 to 2020 he was a member of the High Level Expert Group on Artificial Intelligence at the European Commission. Recently he was selected as Expert of the Accessible EU platform. His mission is to make the world accessible for all.",https://www.linkedin.com/in/hoeckner/,,https://www.facebook.com/hoeckner.klaus,420b4dc7-586e-48c2-ab7c-6ece7cb4f208,2026
e8d55e1d-300d-431f-8f51-a447f98f05cd,Murtuza,Shergadwala,Murtuza Shergadwala,Workday,Responsible AI Research Scientist,,,,,420b4dc7-586e-48c2-ab7c-6ece7cb4f208,2026
4a37d64c-6928-4148-b086-a9824270a9e1,Mike,Buckley,Mike Buckley,Be My Eyes,CEO,,,,,420b4dc7-586e-48c2-ab7c-6ece7cb4f208,2026
6b186710-6530-49b6-a04e-0030596fe710,Jennifer,Sharp,Jennifer Sharp,Microsoft,Sr. Technical Program Mgr.,,,,,420b4dc7-586e-48c2-ab7c-6ece7cb4f208,2026
ff114a53-d2fb-405b-a0df-0a5903d88c2f,Zhi,Huang,Zhi Huang,"National Library Service for the Blind and Print Disabled, Library of Congress",Patron Education and Training Specialist,,,,,420b4dc7-586e-48c2-ab7c-6ece7cb4f208,2026
bb92fbb0-20cc-40e8-8bb5-8ca3ec4f69cb,Steve,Noble,Steve Noble,Pearson,"Principal Researcher, Accessibility","Steve Noble serves as Principal Researcher for Accessibility at Pearson, as Content Specialist in Mathematics and Science for Bridge Multimedia, and as adjunct faculty for the University of Louisville. At Pearson, Steve conducts accessibility and usability research to support the effective usage of Pearson’s digital assessment platforms for students with and without disabilities.",https://www.linkedin.com/in/steve-noble-711113a,,,420b4dc7-586e-48c2-ab7c-6ece7cb4f208,2026
0415a014-c18e-42a2-b602-2cb05ba5d4ae,John,Decker,John Decker,Alta California Regional Center (ACRC),Director of Community Services and Supports,,,,,420b4dc7-586e-48c2-ab7c-6ece7cb4f208,2026
eb349516-4640-488b-ad30-8efc1b53e2e1,Ike,Ofobike,Ike Ofobike,Federal Communications Commission,Attorney-Advisor,,,,,420b4dc7-586e-48c2-ab7c-6ece7cb4f208,2026
0066dc3a-4c76-4917-b81e-111f3d664bc2,Jeroen,Hulscher,Jeroen Hulscher,Logius,Accessibility standards specialist,,,,,420b4dc7-586e-48c2-ab7c-6ece7cb4f208,2026
20e9b064-3c34-45ed-b51c-be223bea6f1a,Jesse,Greenberg,Jesse Greenberg,"PhET Interactive Simulations, University of Colorado Boulder",Software Developer,,,,,420b4dc7-586e-48c2-ab7c-6ece7cb4f208,2026
f69d1972-f0e9-4f9a-bbe9-a7b17d39bb61,P.V.M.,Rao,P.V.M. Rao,IIT Delhi,Prof.,,,,,420b4dc7-586e-48c2-ab7c-6ece7cb4f208,2026
50662e1f-8c93-4965-8f74-0a1eaf616319,Ted,Gies,Ted Gies,Elsevier,Accessibility Manager,,,,,420b4dc7-586e-48c2-ab7c-6ece7cb4f208,2026
0f360b1c-8028-4e09-9adb-71af8775c095,Tanakom,Talawat,Tanakom Talawat,Thai Blind People's Foundation,Software Developer,,,,,420b4dc7-586e-48c2-ab7c-6ece7cb4f208,2026
c2586d25-ac8b-4b15-83ae-7cc2f5dce4cc,Matt,King,Matt King,,"Technical Program Manager, Accessibility",,,,,420b4dc7-586e-48c2-ab7c-6ece7cb4f208,2026
65bd3a1a-e72c-46be-a4d5-67055b55e811,Jonny,Marshall,Jonny Marshall,RNIB,"Research Officer, Media, Culture & Immersive Technologies",,,,,420b4dc7-586e-48c2-ab7c-6ece7cb4f208,2026
de6e53cd-e0c3-4933-af10-04484816adbe,Brandon,Biggs,Brandon Biggs,XR Navigation and Smith-Kettlewell Eye Research Institute,CEO,,,,,420b4dc7-586e-48c2-ab7c-6ece7cb4f208,2026
8f0f342a-9bb0-4f11-b0a6-d16c449a5470,Anna,Chou,Anna Chou,Google,"Senior UX Designer, Accessibility","When we design for specific needs, we design for all",,,,420b4dc7-586e-48c2-ab7c-6ece7cb4f208,2026
277fae63-9356-458e-8993-cb5191920631,Mariah,Moon,Mariah Moon,Google,Accessibility Product Manager,,,,,420b4dc7-586e-48c2-ab7c-6ece7cb4f208,2026
37d4db59-ecbb-4bd7-a968-ebffe4560785,Khanh,Tran,Khanh Tran,Bolsa Grande High School,"Student (class of 2026), Bolsa Grande High School",,,,,420b4dc7-586e-48c2-ab7c-6ece7cb4f208,2026
cb6bea96-4f41-453e-845c-e72cc1b3a3e4,Amy,Bordenave,Amy Bordenave,Taskar Center for Accessible Technology - University of Washington,Mapping Program Specialist,,,,,420b4dc7-586e-48c2-ab7c-6ece7cb4f208,2026
3db19736-d087-4e3d-b6ae-599ec9a77c0d,Xiaoran,Wang,Xiaoran Wang,"AGIGA, Inc.",CEO,,,,,420b4dc7-586e-48c2-ab7c-6ece7cb4f208,2026
b4922aa1-b400-4733-8cae-6fa4fa8c0e21,Dylan,Barrell,Dylan Barrell,Deque Systems Inc.,Chief Product Officer,,,,,420b4dc7-586e-48c2-ab7c-6ece7cb4f208,2026
4fefc7ed-e843-4530-a462-7788c69492a6,Julia,Winter,Julia Winter,Alchemie,CEO,,,,,420b4dc7-586e-48c2-ab7c-6ece7cb4f208,2026
6fb5cbcf-d935-43a2-9a8a-60df8591c783,Aaron,Page,Aaron Page,Allyant,"VP, Accessibility",,,,,420b4dc7-586e-48c2-ab7c-6ece7cb4f208,2026
24bfc8de-e9fc-427c-901c-077c3275605e,Kathryn,Tipton,Kathryn Tipton,CSU Northridge,"Program Manager, Accessibility",,,,,420b4dc7-586e-48c2-ab7c-6ece7cb4f208,2026
a1e9482b-b10c-453d-a5fd-8305e7f3b253,Nicholas,Giudice,Nicholas Giudice,UNAR Labs,Founder & CRO,,,,,420b4dc7-586e-48c2-ab7c-6ece7cb4f208,2026
058b124a-4cc6-424a-b1b9-3d4aa84a9345,Jonathan,Whiting,Jonathan Whiting,WebAIM,Director of Training,,https://www.linkedin.com/in/jon-whiting,,,420b4dc7-586e-48c2-ab7c-6ece7cb4f208,2026
79341b90-3a6e-476d-9fbc-6a6fd3820347,Aidan,Bryant,Aidan Bryant,YouTube,Senior Accessibility UX Researcher,,,,,420b4dc7-586e-48c2-ab7c-6ece7cb4f208,2026
ccd91422-b75c-4559-a872-9d6eb1b120e5,Brittany,Barry,Brittany Barry,Proto Hologram,Real Time Spatial Communication for the Deaf,,https://Brittany Barry,,,420b4dc7-586e-48c2-ab7c-6ece7cb4f208,2026
bed1b935-0a6a-4b19-b8d6-9d40ec1e29a9,Wesley,Hulsizer,Wesley Hulsizer,Level Access,Accessibility Consultant,,,,,420b4dc7-586e-48c2-ab7c-6ece7cb4f208,2026
bd697ce5-d196-4ec1-a412-64ff8a6336e2,Bernardo,Flores,Bernardo Flores,San Jose State University,Dr.,,,,,420b4dc7-586e-48c2-ab7c-6ece7cb4f208,2026
1f23e7a1-bd7f-4788-a707-07c626bd8ebe,Dave,Williams,Dave Williams,Dot Inc,Customer Experience Manager,,,,,420b4dc7-586e-48c2-ab7c-6ece7cb4f208,2026
eb9fc49e-3ab2-41b6-a76d-d7b2f901d366,Todd,Kloots,Todd Kloots,Salesforce,Software Engineer,,,,,420b4dc7-586e-48c2-ab7c-6ece7cb4f208,2026
204aa8b6-9a3c-4992-a8b4-923adf0eec16,Judy,Thai,Judy Thai,University of California Office of the President,Director of Application Engineering,"Judy Thai is the Director of Application Engineering in Digital Innovation & Technology (DigIT) at the University of California Office of the President. With over 25 years of progressive experience at the University of California, she brings deep expertise across the full spectrum of web and application development. She leads multiple teams responsible for enterprise applications that serve the UC's diverse academic and administrative priorities.

Throughout her career, she has championed digital accessibility to ensure technology is inclusive and usable by all individuals, including those with disabilities. Her work reflects a strong commitment to operational excellence, user-centered design, and scalable solutions that advance institutional goals and expand access to opportunity. In her free time, Judy either has her nose in a book, her boots on a hiking trail, or her hands on a video game controller.",https://www.linkedin.com/in/thaijudy/,,,420b4dc7-586e-48c2-ab7c-6ece7cb4f208,2026
f7cabaea-8795-4db4-bbe2-6db128b19b25,Timothy,Hornik,Timothy Hornik,Dot Inc,Sales Development Manager,,,,,420b4dc7-586e-48c2-ab7c-6ece7cb4f208,2026
e3a2f4c4-fecf-4f8b-9448-31a7180b2500,Rose,Rocchio,Rose Rocchio,UCLA,Director of Mobile Web Research & Accessibility,,,,,420b4dc7-586e-48c2-ab7c-6ece7cb4f208,2026
71d781ed-f1da-41a0-a248-2aa88f9709f0,Kyle Yongkyu,Kim,Kyle Yongkyu Kim,LG Electronics,Product Manager,,,,,420b4dc7-586e-48c2-ab7c-6ece7cb4f208,2026
5d56e2ce-31ef-435c-823f-4ea2e584e2f5,Marina,Tsallagova,Marina Tsallagova,Raven Accessibility,Co-Founder,,,,,420b4dc7-586e-48c2-ab7c-6ece7cb4f208,2026
9ce71a9b-9872-4e0e-ac5e-c59b16295124,Ian,McMeeking,Ian McMeeking,Amplify,"Interaction Developer, Senior Graph Specialist",,,,,420b4dc7-586e-48c2-ab7c-6ece7cb4f208,2026
dac6d2a3-12db-4660-a7e2-e89db5ac30c7,Mike,Mara,Mike Mara,"College of Public Health, Ohio State University",Senior Instructional Designer,,https://www.linkedin.com/in/mikemara/,,,420b4dc7-586e-48c2-ab7c-6ece7cb4f208,2026
a2e19a4d-ea9f-478d-b905-44be472a81e1,Marc,Angelier,Marc Angelier,The Braille Program,Founder,,,,,420b4dc7-586e-48c2-ab7c-6ece7cb4f208,2026
fa036e20-e8bf-439b-b4c2-ba95e455ffcb,Britne,Jenke,Britne Jenke,Inclusive Pixelation,Founder and Consultant,,,,,420b4dc7-586e-48c2-ab7c-6ece7cb4f208,2026
fa60f719-046e-4802-a6f3-d72179fef7f6,Brian,Krause,Brian Krause,El Camino College,Assistive Computer Technology Specialist,,,,,420b4dc7-586e-48c2-ab7c-6ece7cb4f208,2026
121c8685-6c6d-4efe-a051-b52dcfa02606,Murtaza,Tamjeed,Murtaza Tamjeed,Yahoo!,Senior UX Researcher,,https://www.linkedin.com/in/murtaza-tamjeed/,,,420b4dc7-586e-48c2-ab7c-6ece7cb4f208,2026
7a226435-dc43-4e60-a1f3-5cde6699a150,Omar,Wahby,Omar Wahby,Vispero,AI Software Engineer,,,,,420b4dc7-586e-48c2-ab7c-6ece7cb4f208,2026
32928707-b5fc-4097-8d9c-502d33e4107f,Jonna,Alonso,Jonna Alonso,Southern Utah University,Research Assistant,,,,,420b4dc7-586e-48c2-ab7c-6ece7cb4f208,2026
ec748743-a385-4c6f-b9d6-8b076ac2a21a,Dana,Randall,Dana Randall,Level Access,Senior Creative Director,,,,,420b4dc7-586e-48c2-ab7c-6ece7cb4f208,2026
eb67c4a2-46f7-4e62-8639-0368f03b8ce2,Alyssa,Shock,Alyssa Shock,American Foundation for the Blind,Research Fellow,,,,,420b4dc7-586e-48c2-ab7c-6ece7cb4f208,2026
dbaa04ec-ab9e-4d02-925e-6c31aff3a69f,Julia,Sohnen,Julia Sohnen,"Apple, Inc",Accessibility Product Manager,,,,,420b4dc7-586e-48c2-ab7c-6ece7cb4f208,2026
51b31d83-771b-4574-9f0b-1b8a5c326437,Jules,Luck,Jules Luck,Penn State University Libraries,Accessibility and Production Specialist,,,,,420b4dc7-586e-48c2-ab7c-6ece7cb4f208,2026
9e89b231-1f26-4f55-bd23-30e8312566f8,Lacey,Long,Lacey Long,ND Dual Sensory Project,Project director,,,,,420b4dc7-586e-48c2-ab7c-6ece7cb4f208,2026
142be421-8efa-4598-a8d6-8f25094fc30b,Nicholas,Seow,Nicholas Seow,Elsevier,Accessibility Specialist,,,,,420b4dc7-586e-48c2-ab7c-6ece7cb4f208,2026
0372be9b-712d-4fdf-ad4c-4807e332ff82,Cesar,Coronel,Cesar Coronel,SUU/FedGov Partner,Researcher & Consultant,,,,,420b4dc7-586e-48c2-ab7c-6ece7cb4f208,2026
12961cf7-3fab-46c4-ba0d-b7b35f7c3f2d,Betsy,Sirk,Betsy Sirk,National Aeronautics and Space Administration (NASA),"Director, Digital Accessibility and Strategic Sourcing",,,,,420b4dc7-586e-48c2-ab7c-6ece7cb4f208,2026
7578bd0d-af93-4ae6-9b3e-8b8d82eea1bc,Tatyana,Boone,Tatyana Boone,Franklin Templeton,VP - Digital Accessibility,,,,,420b4dc7-586e-48c2-ab7c-6ece7cb4f208,2026
